D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,flux,permeability,PRF,frac_oxide,frac_metal,frac_defect,D_eff,D_modification,P_interface,flux_intact,flux_defect,flux_bare_metal,regime,regime_hierarchy,dominant_path,temperature_K
8.44888930821685e-08,71486.67589208086,0.0776380328905216,18966.83303809308,2.768748731364957e-20,69990.32484847863,0.3662541974870388,127484.03799157828,0.0025964433101225,9.714219457488456e-06,2416282.522165655,0.2674540490836154,0.2020669358497397,0.2064009503337104,0.1531009180491179,34.90365340399958,0.0001521039312869,4.939164243091825e-10,9.560357557860912e+28,24895.84056338405,615897537598318.1,26698.7486058124,2882514981590342.0,43839.51246127032,6.814078499811431e+27,36243.7254366642,1.5580893317374197e+26,1273.0,0.0010017649141025,1.6993103653006465e-13,1.0042899950282254,0.0075638260884716,0.3140545767340151,0.6783815971775132,2.011576645333544e-08,0.1806386321790271,2359456.356069799,0.0003221860316772,0.0006795788824252,0.0010060624806035,defect,metal_limited/traps_defect_limited,defects,1273.0
1.1948404567874449e-07,73033.68744895422,0.0768943649048488,44269.55060653824,6.08539683737819e-20,69136.69995367326,0.3634410086127422,46648.6339643972,0.0031574739501132,9.925694692471594e-06,8071361.397472081,0.2300147767421722,0.2632125117537801,0.2172349990558006,0.1495575090792586,80.41357098551151,4.4227630736521086e-05,4.4282985247273315e-10,9.97373755652287e+28,18327.500092785547,797781872108805.2,26224.38075960037,5444356557163818.0,47238.79626591463,1.9410280581769383e+27,34198.96358074008,4.3271532803494295e+26,1273.0,0.0025436276707763,3.8064888142927316e-16,1.8270125439675111,0.0349248100628462,0.0001542591190007,0.964920930818153,5.6610913522673484e-08,0.3573293117065138,35493.56146983788,8.922809103602398e-05,0.0024543995797403,0.0046472396616912,defect,oxide_limited/defect_limited,defects,1273.0
7.159291144437984e-08,68714.51521440799,0.0945136179541038,36350.006338391024,3.9786280477058713e-20,69872.2327914947,0.0803326097983579,164200.45272296577,0.0042926164164698,1.442068558430804e-06,3108917.975658529,0.2719557617076333,0.1963534159072536,0.1645628667708012,0.3550837221711755,68.13052540829804,0.000216670107409,3.868233913578837e-10,1.029708955423372e+29,22738.992609932568,286463240420505.06,29141.88029509534,5.897867200739927e+16,47248.8737687071,9.621963135025632e+27,20980.736449000804,4.913592653348397e+26,1273.0,0.0004557362473589,1.1676249263651574e-12,1.0000397231264757,6.639005129539765e-05,0.3670429495040695,0.632890660444635,1.0201709948047768e-08,0.1092766082453554,3108355.7420086656,0.0001673050327793,0.0002884312145795,0.0004557543506275,defect,metal_limited/traps_defect_limited,defects,1273.0
3.1395250328190813e-07,63491.65913606179,0.0678830770419082,49246.796005468976,4.1825708956818287e-20,70630.75918328966,0.1331692175678969,124632.35508538704,0.0045681412798581,5.984718272038512e-07,6231081.891635352,0.2500605623677646,0.2184115639087581,0.2483291009263211,0.1941316695009179,50.90727340023679,0.0001977864424786,5.476205238514824e-10,1.1511217232983292e+29,16949.861863067214,662532351544177.2,28409.691558587536,1.480949850853919e+16,44051.35257566496,3.022583688320156e+27,29648.33980916648,1.0431762096005516e+27,1273.0,0.0063407979985133,7.748187343659904e-14,1.0012998908598083,0.0022142308297675,0.2802390019885473,0.7175467671816851,1.4151020029264272e-07,0.3527036374268112,6182234.67721476,0.001790978893328,0.0045498191051853,0.0063490403438755,defect,metal_limited/traps_defect_limited,defects,1273.0
1.115015718320834e-07,65716.20324920215,0.0301068684549521,39866.0924789575,3.176045434021448e-20,69539.2135855683,0.1934948854067716,154085.4184194377,0.0005160261544684,4.0061382222153314e-07,8817187.555561509,0.2345122434890921,0.1715933849525572,0.1544298363425447,0.3251011136246119,70.74373806314595,0.0003546130530506,8.700749023286204e-10,1.1184243089187612e+29,24488.70837997831,281461652219897.5,28053.050502558544,4.162255546101341e+16,35840.28815054633,1.6413964859310665e+27,31643.16936484513,1.59736431177963e+27,1273.0,0.0169051697862921,9.318162776639346e-13,1.00020499698732,0.0003619855851071,0.4390115337853487,0.5606264806295441,8.367007014375296e-08,0.5821613682030274,8809923.360848837,0.0074276839445582,0.0094774858417338,0.0169086352951684,defect,metal_limited/lattice_limited,defects,1273.0
3.229300780763456e-07,67541.72510068167,0.0755167602442697,10443.15403310746,2.1839304204625446e-20,69675.99689195669,0.3300662706042352,74566.81337333686,0.003212344088748,6.759810059432384e-06,9792118.273368346,0.185884587483585,0.1913282315027075,0.2627022599795496,0.3327499224649683,43.91834567778015,0.0001748631167573,9.316593057879406e-10,1.0655188547736146e+29,24132.57706252573,667252772267024.9,26839.892142438133,5.406052677472954e+16,46505.40727492798,8.063222304394255e+27,28693.92320732084,1.7839560999396347e+27,1273.0,0.0031102790168325,1.36366606394958e-15,1.39894754735032,0.1655444812461592,0.0290297428871768,0.8054257758666639,5.6809594400869446e-08,0.1355204788572136,1460947.2403801668,0.0006051801265383,0.0025050988902941,0.0043511172021729,defect,transition,defects,1273.0
2.025935700628413e-07,72887.02075560048,0.0567396087739598,26546.39431285159,6.79752121871726e-20,70221.96309308369,0.3779536844289552,44675.29837352734,0.0030739135933384,3.2140896129920665e-06,1103049.8097214375,0.2612310544373732,0.1213327808572237,0.1048855493331619,0.0866387874813095,97.38460150712184,0.000274615746568,4.1098131572082967e-10,8.95991649189714e+28,15560.542952975731,597481948864716.2,28508.66778830778,1.0342692070066644e+16,46302.40193394446,7.58044652657757e+27,20732.332392935263,1.2634643045842438e+27,1273.0,0.0004091005679567,4.103007099588587e-16,1.8025620873617143,0.1646189347154641,0.0057980900066304,0.8295829752779054,3.4331575658376164e-08,0.1278770255610872,37529.00914090604,6.971770160330641e-05,0.0003393828663534,0.0007374291737169,defect,oxide_limited/defect_limited,defects,1273.0
1.225442742396143e-07,63769.20674762943,0.0281032414814496,42322.01431517259,6.108825700638743e-20,70395.10039718937,0.2155940479672273,25777.648956216897,0.0018214110409592,9.574226602242872e-06,4130312.64045506,0.2258274119551172,0.1438805703677108,0.2844126453044512,0.3437504979054144,19.1898727495684,0.0004069833369527,5.999160265811795e-10,9.888722162536044e+28,17680.142665332696,236381251024823.03,28296.4518874284,1.2835265345587478e+16,37894.12820719616,4.94598671666581e+27,26373.106151273496,3.676888616493607e+26,1273.0,0.0005739459337141,4.344146988118675e-17,3.551674760468545,0.0112918219445063,9.54303391219957e-07,0.9887072237521024,5.5203254380838616e-08,0.3521212098701209,349.03475222245675,6.481443007824546e-06,0.0005674644907063,0.002038469286646,defect,oxide_limited/defect_limited,defects,1273.0
2.3310596587491426e-07,63589.51627053103,0.0810370229600893,17766.729543591202,3.0132726729757003e-20,70430.03674814563,0.3952059733333088,106251.87082907998,0.0013879425912469,1.781906202456484e-06,2590053.074750799,0.0965729990226657,0.1639565226498779,0.2295309657882494,0.3657769677230619,26.51689743833188,4.865914412047092e-05,9.246346697879643e-10,9.94618728562297e+28,17269.578797831044,629061192836484.9,29267.40603893984,4.0471226649496376e+16,38866.89316262205,5.274140712308647e+25,24190.600077125724,1.869776475472092e+27,1273.0,0.0217185190052619,3.463031827991927e-14,1.1454099321176368,0.1769636611008535,0.2803632732979575,0.5426730656011889,2.4718340457311174e-07,0.82944558296984,1587826.3522946823,0.0099324637163587,0.0117860552889031,0.0248766073795126,defect,transition,defects,1273.0
9.033629547161837e-08,64522.04698637694,0.0479645567498293,46312.31914652576,3.728542120860875e-20,69269.137566703,0.1103809243840691,167818.71885498948,0.0025377594599163,9.457897502701952e-06,9667236.53788368,0.2718275391508617,0.2209170377546607,0.1643376009700622,0.4571512974973952,79.42688459346918,0.0002501213212682,5.00229235251867e-10,1.137406391820113e+29,22328.6282708894,41019756150122.67,26604.508017685363,2.668604983389227e+16,43507.79029791361,2.991095241430289e+27,28286.93297621116,1.5876801771190123e+26,1273.0,0.0031028547784674,1.938834299160209e-12,1.0003489957352152,0.0005360360065245,0.3422331302089964,0.657230833784479,4.416702115659909e-08,0.3810600259798616,9652118.53026033,0.0010635629453031,0.0020392918331643,0.0031039376615521,defect,metal_limited/traps_defect_limited,defects,1273.0
3.6846017048877045e-07,68187.21756518504,0.0027873694295344,24994.64680141168,7.543210971505863e-20,69652.38618355163,0.1332819767147226,69545.13339302337,0.0013151310331749,2.252064858134705e-07,5455528.476734299,0.2404032767198587,0.1624478893801559,0.1762825088329687,0.4816269216192461,10.872006436052663,9.858197538199174e-05,8.16911279964229e-10,1.0594624097761534e+29,24925.708826334143,426145278334088.5,26196.805500158163,1.6308053198895644e+16,49302.2994477497,2.646482976507692e+27,31280.496809715107,1.043581731778189e+27,1273.0,0.0006797802101919,1.2434303331408466e-15,1.0058532923685386,0.0093938786521446,0.4091583897120927,0.5814477316357626,1.254088314460775e-07,0.2615450037984798,5333086.009288003,0.0002845235489649,0.000395256661227,0.0006837591625085,defect,metal_limited/traps_defect_limited,defects,1273.0
1.0418995439850413e-07,64640.05967099608,0.0676081680507284,33889.377010379794,2.970697644818047e-20,69693.60179136411,0.3862391824100715,78060.08563830785,0.0005288345443727,3.877214525088261e-06,8005518.041696359,0.1613014226184223,0.1669599152975663,0.1848926638611474,0.4580686657983436,76.80694395852964,0.0002031196096418,7.451672585120473e-10,1.1365114741622992e+29,22430.630427169992,669176227391012.8,29315.69520335667,4.867143114356634e+16,41398.80286484191,3.242162116252948e+27,23008.254764707403,8.569753858726728e+26,1273.0,0.0120266569727145,2.9175743402237488e-15,1.8399474701305951,0.2132717256542022,0.0147813349243442,0.7719469394214535,5.3668977848582665e-08,0.4012888177737984,518880.3128403444,0.0027427159311558,0.0092839410415586,0.0221284170710746,defect,transition,defects,1273.0
1.4669992378289645e-07,60075.659762856594,0.0890689238956606,2966.7039856318765,5.548272884859443e-20,69007.82829844378,0.1505159908397008,41179.08312315808,0.0049352407234678,8.324847229538069e-06,2077026.6203396425,0.2735138951429166,0.1267538591562906,0.2877438345786667,0.4457023690506332,38.03447989474546,3.97828573498841e-05,5.640788754375698e-10,1.109030727799311e+29,24694.69258827893,82896095554889.72,29986.593649276798,4716284954558841.0,35096.362432078175,2.6428587551524436e+26,20901.51010803676,7.86887556611011e+26,1273.0,0.0014417789316233,8.968789243465264e-17,3.023289683384559,0.0048419077327978,1.2759904191711536e-07,0.9951579646681602,1.6567713924862409e-07,0.8954668971755302,54.73454624527101,6.981144527622462e-06,0.0014347977870957,0.004358915369698,defect,oxide_limited/defect_limited,defects,1273.0
2.75886406394705e-07,68270.98822867582,0.0593077941643254,2757.85987999356,7.428610178773263e-20,69326.78943351492,0.3000050632810511,20851.99711446222,0.0044769921481225,8.892453658697026e-06,8603397.992862197,0.2458875382595331,0.0872062246426532,0.1862513187628574,0.0742094766167985,19.25273178061777,0.0001618421194997,7.120361094946566e-10,1.1720075327663909e+29,24286.8530551011,814981832982923.0,28656.03778743901,4.228517668655497e+16,42144.9146399573,9.32585332862104e+27,27237.343246980443,3.003269836454705e+26,1273.0,0.0008645451328055,4.436777367833014e-17,3.0777094021863407,0.0238526039720354,6.206179615450925e-06,0.9761411898483492,6.775295462947414e-08,0.1886541045830376,2237.9252321275744,2.062701819114056e-05,0.0008439181146143,0.0026608186838499,defect,oxide_limited/defect_limited,defects,1273.0
3.645236323745981e-07,63346.078087785296,0.0307339008111574,26941.55718198138,1.40159834541101e-20,69330.09905009347,0.1089892884066384,81106.37485692452,0.0017696303422433,2.2956172151538114e-06,409634.15262533777,0.1189605690070978,0.1420650777969596,0.1673822857545749,0.1423322123993036,77.44801010091557,0.0001280152049702,5.79382298947532e-10,8.539680521675272e+28,17955.761247609495,487517103278120.7,25717.88753024389,5.494690711058043e+16,49814.77789262157,2.1260362302914564e+26,32785.03735178953,4.653615668500941e+26,1273.0,0.0011333157027059,4.869224867827576e-16,3.629230457158583,0.0437828945322377,1.952958244426395e-05,0.956197575885318,3.3345327152075725e-07,0.7162088181828559,182.6379274063949,4.96419750657538e-05,0.0010836737276401,0.0041130638658364,defect,oxide_limited/defect_limited,defects,1273.0
3.852844264319359e-07,75965.18991618135,0.0972141023988303,20332.730347876,5.812390814756506e-20,70830.35244956016,0.1205996542771946,48782.45861840229,0.0025727529492969,4.106499038722709e-06,2963471.378587398,0.1855593141439719,0.2812110756609348,0.1778145548284053,0.4331273053916645,21.089356498471272,0.0002127300197664,5.625976981579983e-10,8.507552887896461e+28,18344.42030238957,563115764281044.2,26132.95356713537,3.13508736160397e+16,41341.86620556667,5.284055954589421e+27,21049.54806301452,1.6944094410339988e+27,1273.0,0.0021314417776469,1.6654212690499254e-16,4.029501273573914,0.0200329742854145,3.92208607311303e-06,0.9799631036285124,1.2206269335775336e-07,0.2362446556831782,580.0793499420289,4.270747802057057e-05,0.0020887342996263,0.0085886473575768,defect,oxide_limited/defect_limited,defects,1273.0
3.184496456653163e-07,70313.51491526092,0.0791261126460937,3893.8601347582426,2.6074209929385424e-20,69656.36926432823,0.1424954096699428,65050.719894496455,0.0011539911083012,7.309209811205943e-06,3583973.0665927147,0.0754938046498515,0.220330224978857,0.1198273098887187,0.448681157279572,42.50136616399282,1.6827149674404225e-05,9.181216563763219e-10,8.667765898324577e+28,19676.1711901178,21720699852764.383,27700.59064167352,4.820397906464086e+16,43895.61108974721,5.105152662078839e+27,30578.336176985656,1.981836759638023e+27,1273.0,0.0015843044150092,3.147985572099529e-16,6.765350239523711,0.0569089272544577,1.1800126103406675e-05,0.9430792726194388,8.133862491101772e-08,0.1946694613292772,742.9865372986004,9.017975969456002e-05,0.0014941246553146,0.0107183742535611,defect,oxide_limited/defect_limited,defects,1273.0
9.693533917124183e-08,63383.15232415353,0.0825413636276599,35571.2529579881,1.096321825504918e-20,70602.28026589507,0.3274701365662674,38540.55414761016,0.0046229113869747,7.668711909505158e-06,2112883.9947488173,0.2727991845667704,0.0511856062073569,0.1769140839488212,0.0811341770448125,13.87897801506496,0.0003469282805996,7.04402691411536e-10,8.405172569154407e+28,19960.524081097672,625678681195945.8,27671.39722154609,3.5645194736506936e+16,46974.25019003595,2.4312618237824223e+27,26198.39341630881,5.890766299145739e+26,1273.0,0.0003192393331999,3.531078813024209e-17,3.270521705978617,0.0152074848666914,1.3203045495626668e-06,0.984791194828759,3.506429084156688e-08,0.2831725164847003,183.4233734707594,4.855248821634203e-06,0.0003143840843782,0.0010440791686324,defect,oxide_limited/defect_limited,defects,1273.0
1.916812700388383e-07,76580.90095642138,0.0101756009064169,40845.43363904734,7.618514858826316e-20,70240.64181576925,0.3519440081663451,34510.94457936415,0.0016151882363713,7.9237167022204e-06,4133893.789840978,0.2056940674738924,0.275305635583003,0.1909569494127598,0.0179804393842344,23.821124628694665,0.0004959752139188,6.25214032171293e-10,8.588042147683392e+28,23771.98005796159,663881273330394.8,28229.597540972056,2.004959762133756e+16,38244.45652746147,9.012260699764952e+27,20158.148879638484,5.456357469703392e+26,1273.0,0.0005178590369128,1.8217776770583675e-16,1.5119798138508054,0.0584953359147053,0.0008495632807092,0.9406551008045854,5.2205770852645365e-08,0.2026125834518124,59179.54900616441,3.0732292343030375e-05,0.0004871267445698,0.0007829924102325,defect,oxide_limited/defect_limited,defects,1273.0
3.4281113039012684e-09,62546.846388243386,0.0909371840062797,31732.43006829622,2.186552782871931e-20,69769.21440722968,0.3021941069023746,29285.476697546685,0.0043857790617867,6.885128869809047e-06,3693143.119325985,0.1797965585814569,0.1377805948827061,0.1166041598392322,0.0132599174273348,95.39852772232932,0.0004998173910811,5.326005663153208e-10,8.517516062582248e+28,15404.587411697865,450548288723287.5,28861.87389215548,3.489140406262328e+16,45512.62026606579,9.26364171589454e+27,30202.10915082327,1.2874472211049415e+27,1273.0,1.53399615204981e-05,2.778346914671843e-17,1.381173820783359,0.2958929835893319,0.1074079569894843,0.5966990594211837,4.703761987070844e-10,0.1077609939814983,983565.663762826,6.1866209096597325e-06,9.153340610838368e-06,2.1187153263936067e-05,defect,transition,defects,1273.0
3.96359822876597e-07,60640.64151832108,0.0129768795940094,19524.42427006473,2.9423506169239644e-20,70346.70978348056,0.2015764100325442,166609.33436183966,0.0026990908167033,7.292213944625652e-06,8611068.829249982,0.2714897504659624,0.2135073443802725,0.0631543137976226,0.1161012479309699,75.31117561192438,0.000248779593853,5.595038968106914e-10,9.61474825434834e+28,16272.20903356868,631554303800892.0,28946.94747582141,7382993403854970.0,36794.44079749456,5.581638666022443e+27,32163.64878353872,1.800940478662615e+27,1273.0,0.0023311534484141,2.761801468534875e-12,1.0001704576906596,0.000322442279417,0.4514418626196805,0.5482356951009024,1.53253120334053e-07,0.3059065116316362,8604922.764517974,0.0010531319172359,0.0012780215311782,0.0023315508114475,defect,metal_limited/traps_defect_limited,defects,1273.0
3.025584617721688e-07,79117.55492049197,0.0809931392342765,17564.912505679367,2.630690728556574e-20,69409.05396507762,0.2750252397831364,156100.21949261666,0.0009915390975874,7.779194607363769e-06,8455892.236845443,0.2054695137217672,0.2674014992422623,0.2534171824212444,0.4584700548694271,98.33950920236398,1.842305421350835e-05,3.412551236900337e-10,8.739242843057529e+28,23260.619291484385,403749005751851.4,28644.87069649122,7744157801542778.0,36648.44081228127,2.3356460427226813e+27,28151.554856760187,8.024861318229083e+26,1273.0,0.0522367316407679,1.286084000886483e-12,1.0075053107271943,0.0099974961227114,0.2606269472463027,0.7293755566309857,2.070323756080264e-07,0.504081827298876,8143511.918203436,0.0141365364236993,0.0381001952170685,0.0526287845431049,defect,metal_limited/lattice_limited,defects,1273.0
1.08494905158589e-08,78152.30489036642,0.097838253808983,23095.937248722737,6.666495502383137e-20,69291.1366826658,0.2088572258407573,59326.49482741857,0.0044166621950533,6.14957094404344e-06,8558999.05482584,0.2440651579393051,0.2986556663997227,0.061517845184406,0.2647959444942601,36.71995262593448,0.0003116040225435,9.754428134912142e-10,1.0366040588995994e+29,19859.614592824648,375587129301236.1,29947.51133460115,2.106765035636686e+16,48648.3922358894,4.7288064777846775e+27,23717.8568877074,6.080302307162597e+26,1273.0,0.0001783235512558,7.063089093419227e-16,1.04526813545504,0.064908204439129,0.31140468380657,0.6236871117543009,2.6306591585100972e-09,0.1792861016059352,7082702.925201327,6.710545061530638e-05,0.0001112181006405,0.0001863959259288,defect,transition,defects,1273.0
2.8072762154639485e-07,79750.39964179654,0.0129203708171965,41173.35349178361,6.818714926954194e-20,70348.19999642934,0.3635692468612187,69815.9967530171,0.0008397863162104,8.303035368472211e-06,708744.1029923263,0.2316259661715035,0.2068982620739636,0.286956711864805,0.0984364833594625,33.50268460991059,0.0004712663061608,6.056561460352253e-10,1.1775803815064898e+29,24282.3401054913,278304317471864.47,27158.72287918961,1.634448952637715e+16,36042.39506698965,5.919615836099929e+27,34115.037344856784,8.38250360637479e+26,1273.0,0.0014368601200845,3.326199994606743e-15,1.4990116818259505,0.0524379107829686,0.0008958853807178,0.9466662038363136,1.4183911579445954e-07,0.3712968675343524,11905.274445345927,7.663320476032172e-05,0.0013602269153242,0.0021538701051566,defect,oxide_limited/defect_limited,defects,1273.0
1.8088754324429688e-07,70578.78402802945,0.0777631265606886,28445.319040628325,4.9784636680285477e-20,69856.26833454057,0.3010894005153314,93244.72541820876,0.0028382616247944,7.569740146095512e-06,8967495.173276328,0.2815720695346523,0.1388970434225565,0.2187641808064128,0.1551056153182797,24.212397747923724,0.0002142539094707,8.272034948567722e-10,8.09870718592946e+28,20874.07406099827,610332933274190.0,25150.060330668624,5.536568456458546e+16,40682.1709521202,3.4456372450217955e+27,39845.58502854687,2.179524673219181e+26,1273.0,0.0064837032901914,1.3885177265581631e-14,1.0813323659637992,0.1089158820459058,0.2068160623576489,0.6842680555964452,7.656062875902926e-08,0.322250489453053,5874039.905755422,0.0020471122467478,0.0044365910434435,0.0070110382189899,defect,transition,defects,1273.0
3.984315441105329e-07,69593.95433210857,0.0187557987569878,48772.15101078089,2.3127427398634934e-20,70737.33226345056,0.2880306230995318,50759.48002912581,0.001636355253997,2.448786323172508e-07,7506530.394157691,0.0507479419111973,0.2191786031985713,0.2170850897047017,0.2656552881976712,65.2674806144639,0.0003019966726167,6.19907271807419e-10,1.194095912283552e+29,15441.87874066342,244078480257195.75,27030.29854419106,1.5128571762939722e+16,46102.52653040612,7.893622614141573e+27,23319.7659927136,1.6393396321108883e+27,1273.0,0.0027106320515788,1.8548638765096874e-16,1.161705416709805,0.1909951738356753,0.2623509334940129,0.5466538926703117,8.305554621565192e-08,0.159317628416542,4344021.541970092,0.0012288544889863,0.0014817775625924,0.0031489559370263,defect,transition,defects,1273.0
4.649764050002303e-08,62772.57074935407,0.0781473230466469,12591.390871031526,1.1665379623759071e-20,69788.00448199028,0.3119556002393099,159530.0684829579,0.0009607631707462,3.56530139514108e-06,9886403.544891046,0.1845546768216657,0.063670621296526,0.2516591818259316,0.0925411386636883,83.96286756407322,0.0001162210042902,7.456386679623978e-10,9.517076381307223e+28,15088.311489331923,347257033013297.25,25680.615944828078,5.711577256561595e+16,48440.17711865396,9.65344712495874e+27,30681.56422192912,1.7876243659702836e+27,1273.0,0.0014202396267985,8.898088377100496e-13,1.0001462140948991,0.0002871966598004,0.4997577871010314,0.4999550162391681,5.2903551594778955e-09,0.0892784007092185,9880725.371591162,0.0007101837011189,0.0007100559256795,0.0014204472858501,defect,metal_limited/traps_defect_limited,intact_oxide,1273.0
3.573718550207622e-07,67863.64953768362,0.0842788979037263,21304.832224767284,7.097584767927555e-20,70330.66012310481,0.2931703709139391,62306.34293420245,0.0015471105970139,7.454963641765559e-06,808565.3171588706,0.2808071154580582,0.2097156847437637,0.1251368687488695,0.2127008386954872,31.18024253731025,0.0002933327712482,4.6460106849190596e-10,1.1246126017079193e+29,20823.13897942798,106842019959796.66,26211.70443897737,2943120999727461.0,36392.4378616554,7.951152211149151e+27,39076.0123621985,1.2822128831318493e+27,1273.0,0.0025632669348101,1.4808834881224476e-15,2.6337986286649238,0.0240558901420121,1.3608306047441212e-05,0.9759305015519404,1.2693467956154268e-07,0.2732823725261999,457.1430650699912,6.169654950937577e-05,0.0025015703853007,0.0067511289378051,defect,oxide_limited/defect_limited,defects,1273.0
2.485817264060737e-07,66263.21987426233,0.0520801550416471,49901.974971731535,3.8143945933962966e-20,69426.44710688942,0.1183740933339397,86300.44381806732,0.0006151679902238,7.131513105483159e-06,589000.8604168845,0.1363454873339497,0.0630271809455512,0.2638383878014907,0.093723742419346,76.5800467588363,1.893019885336836e-05,6.818594151841039e-10,8.439551889009677e+28,18142.60331771428,577212345796798.5,26769.495325541,3.921975599756655e+16,48333.6900191473,7.623198606159427e+27,25326.62191144048,1.5763175405391525e+27,1273.0,0.0011519823600839,2.2473712378211684e-15,2.219108988480765,0.0855901760878833,0.0004488718796833,0.9139609520324332,3.244682513884607e-08,0.1010507567883081,3072.859702609494,9.911546553705564e-05,0.0010528668945469,0.0025563744098336,defect,oxide_limited/defect_limited,defects,1273.0
1.904583829863985e-07,75137.25450252714,0.0749754410224426,48420.93810770429,4.443797341757711e-20,69458.43673764488,0.3786265528993961,161948.23091925523,0.0028982916871119,6.81617405062711e-06,2676266.3842591927,0.1934930710567283,0.2090975482240483,0.2727822922237095,0.2906911867860274,99.61821080628062,0.0002265118709158,3.520974330546402e-10,1.0059603905072625e+29,23167.342253973868,419394989985787.9,26128.59705928881,5.081908785822348e+16,39233.16695301563,4.772676509690618e+27,28027.83003913872,1.0588476245506572e+27,1273.0,0.0042144678615111,4.91228404382664e-12,1.0004239468379503,0.0007079279697546,0.3237022407978038,0.6755898312324415,8.263310303161819e-08,0.3245662931046653,2670426.23493487,0.0013672162302182,0.0028472516312928,0.0042162545718346,defect,metal_limited/traps_defect_limited,defects,1273.0
9.479292195957195e-08,71699.72765894384,0.0487774815535601,33115.52553938732,2.8086538584680144e-20,69158.72579448459,0.3904578210284352,47649.29794012856,0.0046610984934089,4.377585675125638e-06,4054645.728758869,0.1741107780193957,0.1775516622745085,0.2395630764497993,0.4998962286902974,32.74878644567643,7.499592586830041e-05,6.965592883705991e-10,8.282370994728677e+28,16838.569472506868,90358860336213.84,27653.971132692965,8345839434860870.0,44236.75965296447,1.806384616122637e+27,28438.225526299557,7.054941102801158e+26,1273.0,0.0005981971251723,2.0572514093099846e-16,1.9628981707064677,0.1237728068226232,0.0031779161848279,0.8730492769925488,4.903202228677865e-08,0.3921210441447234,101498.6286010378,7.594155754160789e-05,0.0005222555676307,0.0011742000427226,defect,oxide_limited/defect_limited,defects,1273.0
2.655890466454327e-07,78444.55627376855,0.0534285379213451,8791.356786094162,7.222662538858019e-20,69428.12095197807,0.2938615342084821,51059.58316152236,0.0034027798945534,9.431421258581312e-06,8312959.77181039,0.2357674771652518,0.0750563526852804,0.2978077970756621,0.1363773385868686,46.01997943933349,0.0002290525166028,4.434324836734043e-10,8.90481791836838e+28,24769.00949785709,752479698330404.6,27332.828697248395,2.1191238204669144e+16,43325.876134194186,6.451636204680611e+26,20095.508571488022,1.011217331741874e+25,1273.0,0.0058823195173227,5.428373301314056e-16,1.994939221665177,0.0317281686149217,5.265805058168902e-05,0.9682191733344966,2.50560492471612e-07,0.6967926133535526,13773.847381467873,0.0001869449769711,0.0056953745403516,0.0117348699194737,defect,oxide_limited/defect_limited,defects,1273.0
3.064144690697939e-07,68114.88130354848,0.0008013211462748,47843.57591588031,5.781033732710987e-20,70784.7483866998,0.278740653149057,65916.28588299299,0.0023118459506203,2.842171708288834e-06,6691308.468132417,0.2921034684740529,0.0986929981708869,0.2585484883600796,0.1500145679624873,52.96047249313213,8.00300299747016e-05,6.36888511608476e-10,1.1070992947557674e+29,23766.032188653782,371375081413261.9,26652.95781837363,7760945592242173.0,35303.39516956301,6.956673512216172e+27,27198.427972666414,1.8709061823489456e+27,1273.0,0.0001429888244242,1.6149758994297958e-15,1.0069978409350988,0.0128754128728441,0.3336105922273027,0.6535139948998532,1.334949467475843e-07,0.3348773426932334,6442659.582120812,4.95436265487116e-05,9.344519787550064e-05,0.000143989437473,defect,metal_limited/traps_defect_limited,defects,1273.0
8.260523898889476e-08,70630.71833788672,0.0932935419366062,41545.79424337904,2.488835187364752e-20,69334.55235561688,0.2575122451802174,82717.94868796927,0.0007188831490587,1.7869734513634925e-06,3154600.348604223,0.0554199528865323,0.1607525325963805,0.20370736430358,0.4057293234973178,20.65832266404293,0.0001908039465422,5.574536911097581e-10,9.689801224739525e+28,23748.871192749317,602838069114553.2,29760.7430180588,6366072793997219.0,42255.510306113705,8.616430313938042e+26,22520.84832441359,1.7294705791825115e+27,1273.0,0.0078845570738698,2.3408082356967746e-15,2.28262512844585,0.2756704530743734,0.0138381982898423,0.7104913486357842,6.650419732071015e-08,0.6128456296799246,150786.46162553647,0.0022826474850602,0.0056019095888095,0.0179974881034807,defect,transition,defects,1273.0
3.7316846557637473e-07,72206.86334254117,0.0221964842119388,19087.970157442207,7.511889306406163e-20,69137.6338600164,0.1554209456502479,64642.24042555781,0.0021271382533772,9.07463817929686e-06,7821118.654776823,0.0805315425987705,0.1380013271500951,0.0956600353591329,0.2795594177983724,3.4988371570752825,0.0003036624965003,6.030343617933298e-10,8.037448222473389e+28,16413.849699898597,208648763003114.25,29247.88879245233,4.232968218477257e+16,36677.62621782186,4.724324405656436e+27,32053.55190964421,7.963404309459483e+26,1273.0,0.0014557561591889,9.148688227015508e-16,3.449959414385423,0.3542037717738305,0.0085254162335033,0.6372708119926661,1.5986657058983516e-07,0.3241292350168568,183823.89437665555,0.0005280452495592,0.0009277109096296,0.0050222996664436,defect,oxide_limited/defect_limited,defects,1273.0
